ticker,company,country
NYMX,Nymox Pharmaceutical Corporatio,Bahamas
XTGRF,XTRA-GOLD RESOURCES CORP,Bahamas
OSW,OneSpaWorld Holdings Limited,Bahamas
LHC,Leo Holdings Corp. II,Bahamas
