ticker,company,country
BSAC,Banco Santander - Chile,Chile
SQM,Sociedad Quimica y Minera S.A.,Chile
LTMAQ,LATAM AIRLINES GROUP SA SPONS A,Chile
ENIC,Enel Chile S.A.,Chile
ITCB,Itau CorpBanca,Chile
ENIA,Enel Americas S.A.,Chile
BCH,Banco De Chile Banco De Chile,Chile
CCU,"Compania Cervecerias Unidas, S.",Chile
LTMAY,LATAM AIRLINES GROUP SA SPONS A,Chile
ITCL,Banco Itau Chile,Chile
