ticker,company,country
PSPW,3POWER ENERGY GROUP INC,United Arab Emirates
YALA,Yalla Group Limited,United Arab Emirates
TCRI,TECHCOM INC,United Arab Emirates
ANGH,Anghami Inc.,United Arab Emirates
SWVL,Swvl Holdings Corp,United Arab Emirates
LYT,Lytus Technologies Holdings PTV,United Arab Emirates
NWTN,NWTN Inc.,United Arab Emirates
