ticker,company,country
CWEGF,CREW ENERGY INC,Canada
CHNUF,CHINA EDUCATION RESOURCES INC,Canada
BTBIF,BTB REAL ESTATE INVESTMENT TRUS,Canada
BOWFF,BOARDWALK REAL ESTATE INVESTMEN,Canada
BCCEF,BACTECH ENVIRONMENTAL CORP,Canada
WEEEF,WESTERN ENERGY SERVICES CORPORA,Canada
SLF,Sun Life Financial Inc.,Canada
RFP,Resolute Forest Products Inc.,Canada
FSM,Fortuna Silver Mines Inc,Canada
FRFHF,FAIRFAX FINANCIAL HLDGS LTD,Canada
FQVLF,FIRST QUANTUM MINERALS,Canada
FCSMF,FOCUS GRAPHITE INC,Canada
FMCXF,FORAN MINING CORP,Canada
FFMGF,FIRST MINING GOLD CORP,Canada
FEOVF,OCEANIC IRON ORE CORP,Canada
MTYFF,MTY FOOD GROUP INC,Canada
FTMDF,FORTUNE MINERALS LD,Canada
FINGF,FINNING INTERNATIONAL INC,Canada
FDCFF,FORUM ENERGY METALS CORP,Canada
FCUUF,FISSION URANIUM CO,Canada
CGIFF,CHEMTRADE LOGISTICS INCOME FUND,Canada
WFSTF,WESTERN FOREST PRODUCTS INC,Canada
GOLD,Barrick Gold Corporation,Canada
SA,"Seabridge Gold, Inc.",Canada
GSS,"Golden Star Resources, Ltd",Canada
SAND,Sandstorm Gold Ltd.,Canada
GPL,Great Panther Mining Limited,Canada
WUHN,WUHAN GENERAL GROUP CHINA INC,Canada
MNGGF,MONGOLIA GROWTH GROUP LTD,Canada
SNCAF,SNC-LAVALIN GROUP INC,Canada
MDRM,MODERN MOBILITY AIDS INC,Canada
CANWF,ORCA GOLD INC,Canada
VITFF,VICTORIA GOLD CORP,Canada
RDUFF,RADIUS GOLD INC,Canada
ITPOF,INTERTAPE POLYMER GROUP INC,Canada
GPHOF,GRAPHITE ONE INC,Canada
CHPGF,CHESAPEAKE GOLD CORP,Canada
TORXF,TOREX GOLD RESOURCES INC,Canada
TCNGF,TRICON RESIDENITAL INC,Canada
RMIOF,ROMIOS GOLD RESOURCES INC,Canada
NULGF,NULEGACY GOLD CORP,Canada
NGPHF,NORTHERN GRAPHITE CORP,Canada
MMRGF,MINAURUM GOLD INC,Canada
TRQ,Turquoise Hill Resources Ltd.,Canada
HUGE,FSD Pharma Inc.,Canada
HBM,Hudbay Minerals Inc.,Canada
CGNH,CARDIOGENICS HOLDINGS INC,Canada
HRAL,HEAR ATLAST HOLDINGS INC,Canada
HRTFF,HARTE GOLD CORP,Canada
AHOTF,AMERICAN HOTEL INCOME PPTYS REI,Canada
RHUHF,RICHELIEU HARDWARE,Canada
SWIR,"Sierra Wireless, Inc.",Canada
WPRT,Westport Fuel Systems Inc,Canada
NG,Novagold Resources Inc.,Canada
MUX,McEwen Mining Inc.,Canada
TCX,Tucows Inc.,Canada
MGA,"Magna International, Inc.",Canada
MERC,Mercer International Inc.,Canada
IMO,Imperial Oil Limited,Canada
TORVF,VOLT CARBON TECHNOLOGIES INC,Canada
JINFF,CHINA GOLD INTERNATIONAL RESOUR,Canada
JGFCF,JAGUAR FINANCIAL CORPORATION,Canada
KXPLF,BAYHORSE SILVER INC,Canada
TUMIF,KINGSMEN RESOURCES LTD,Canada
KXSCF,KINAXIS INC,Canada
KRLTF,KARNALYTE RESOURCES INC,Canada
KPZIF,OPHIR GOLD CORP,Canada
KPIFF,EDGEWATER WIRELESS SYSTEMS INC,Canada
KNBIF,KANE BIOTECH INC,Canada
