ticker,company,country
CIB,BanColombia S.A.,Colombia
EC,Ecopetrol S.A.,Colombia
GPRK,Geopark Ltd,Colombia
CMTOY,CEMENTOS ARGOS SA ADR EACH REPR,Colombia
CLVR,Clever Leaves Holdings Inc.,Colombia
TGLS,Tecnoglass Inc.,Colombia
AVAL,Grupo Aval Acciones y Valores S,Colombia
