ticker,company,country
TKC,Turkcell Iletisim Hizmetleri AS,Turkey
TKGBY,TURKIYE GARANTI BANKASI AS ADS,Turkey
KHOLY,KOC HOLDING UNSP ADR EACH REPR,Turkey
AEBZY,ANADOLU EFES BIRACILIK VE MALT,Turkey
AKBTY,AKBANK TURK ANONIM SIRKETI ADR,Turkey
TRKNY,TURK TELEKOMUNIKASYON AS UNSPON,Turkey
HEPS,D-Market Electronic Services &,Turkey
MRT,"Marti Technologies, Inc.",Turkey
